model,device,context_window_size,prefill_chunk_size,max_batch_size,sliding_window_size,attention_sink_size,num_runs,max_tokens,run_id,time_s,approx_chars,gpu_mem_total_mb,gpu_mem_params_mb,gpu_mem_kvcache_mb,gpu_mem_temp_mb
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,-1,0,3,128,1,2.749361515045166,615,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,-1,0,3,128,2,2.585815191268921,576,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,-1,0,3,128,3,2.598557949066162,610,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,0,3,128,1,2.6683528423309326,642,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,0,3,128,2,2.609257459640503,650,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,0,3,128,3,2.58194899559021,708,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,32,3,128,1,2.6275668144226074,670,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,32,3,128,2,2.6077611446380615,631,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,32,3,128,3,2.5809223651885986,653,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,64,3,128,1,2.6694297790527344,636,15049.564,13824.508,600.521,624.535
HF://mlc-ai/Mistral-7B-Instruct-v0.3-q0f16-MLC,vulkan:0,4096,2048,1,2048,64,3,128,2,2.5749258995056152,647,15049.564,13824.508,600.521,624.535
